sme_id,revenue,profit_margin,employee_count,sector,age_of_business,late_payments,debt_ratio,marketing_spend,credit_history,collateral_value
1207,39404.52610221214,0.09591383883104232,98,retail,7,0,0.38810900796263315,127.59417796873234,331,2229.370438302738
1208,39811.560927700346,0.2081134268303827,57,services,14,0,0.18803454611590775,186.19281572671758,111,119912.85302727635
1209,34261.36856490578,0.21302790118765447,73,tech,5,0,0.4771500796505918,275.70835295562495,285,1882.0377680483846
1210,147701.1274164251,0.18158577235229556,20,manufacturing,24,0,0.11622247521424886,102.7016920789943,365,7188.783967997555
1211,35133.10833874089,0.23284455668229495,25,beauty,11,0,0.39226782837381374,105.67967097202505,234,164.82259209171647
1212,39497.72526051094,0.06753713928365333,19,tech,17,0,0.5464906991528902,144.08022399457718,130,5698.708476361924
1213,39238.28527626181,0.2667056878085796,5,beauty,5,0,0.2733965177040136,74.55991128157801,555,16532.474688423827
1214,79610.70576887882,0.25662670351985806,75,beauty,20,1,0.3290198056482359,147.0877885365544,358,1351.0049286883152
1215,44533.87839499896,0.20149353980720228,79,beauty,3,0,0.15480414144367924,153.43088945926118,203,69.03867041729973
1216,100940.51810137344,0.2747259236139742,72,tech,5,0,0.2232327413812459,178.24378147171083,530,2813.0437094907184
1217,39699.719017148054,0.03403637546255582,83,tech,15,0,0.535151780582198,207.6056472617075,481,3058.7933147191766
1218,56426.063983532484,0.11328863046161436,87,retail,19,0,0.41227234415754627,41.16164990244328,568,8831.786335304027
1219,38129.8033459453,0.09852875775226333,27,transport,16,0,0.3627816480140959,53.08544584594684,612,60861.40768794641
1220,205204.74497629277,0.20050355266301403,40,manufacturing,8,1,0.009303817917517831,58.3379366955043,306,1685.6719119430038
1221,35476.841437334195,0.07649014822784979,96,tech,13,0,0.1925290648400123,159.8261082828799,746,825.1521672758267
1222,57278.602419711024,0.203024660453624,26,services,16,0,0.5608487715490278,118.21432762593476,546,517.817724921197
1223,68023.33608919944,0.24593753007976993,27,agriculture,3,0,0.36162479446862256,24.187122066056403,188,4012.2919898047417
1224,60355.99638295149,0.19866420300587995,62,services,1,0,0.3803393095266071,704.6039322923174,294,6118.250008104492
1225,46311.76464289632,0.16986257165630508,83,services,9,1,0.32558327309191587,30.229695797402123,513,1314.901331157111
1226,47288.051562364926,0.08084886613694754,50,services,9,1,0.2080515766599681,152.0696962985102,221,9585.665827024128
1227,50718.97712034639,0.09072043237122446,42,transport,22,0,0.3498812385684665,232.92078877163615,561,5991.374408129579
1228,46979.83038317946,0.23747332337076665,29,tech,17,0,0.07046787812662353,83.44355543980495,215,3180.671237476857
1229,83209.82773351269,0.20455443027337328,39,retail,24,0,0.05918179514413832,247.63793812778002,295,769.9903011688666
1230,217095.68234935027,0.1472686336435719,60,beauty,2,0,0.18970879209336666,66.25149406205696,135,1446.9360442180798
1231,40991.84549081252,0.12074633179638765,41,retail,9,0,0.32882463540498974,170.184156037754,166,77.89541187181983
1232,34430.3407475289,0.008193448882203608,33,agriculture,24,0,0.06454903124572897,25.93419950792027,744,4245.779018578366
1233,48055.47588212056,0.07504033069208928,83,transport,19,0,0.319056403802235,379.3970465850513,380,3101.0992770673233
1234,301004.44500658085,0.28379933609978064,83,retail,13,0,0.15081611305027928,148.5171543370728,578,3954.9312090386993
1235,38417.3468927175,0.06036811002982731,97,services,5,0,0.17102617938181575,41.43931535115333,110,6351.704768568179
1236,135307.92992063722,0.16326358748547565,16,transport,9,1,0.4949382716497809,245.42795739979144,829,5317.360058928391
1237,139482.23736807887,0.2205210781236639,23,transport,13,0,0.30559411197309927,547.6967703795713,421,2526.0831727496793
1238,41037.9882613642,0.062155413239839516,7,transport,1,1,0.16442919323466776,70.7301285361223,767,3206.7141569579653
1239,65587.22106997356,0.16292973323467583,26,services,15,0,0.32802502091414276,125.44036250715934,339,362.6816219731042
1240,134176.44666996168,0.21565408762574584,96,transport,4,0,0.07955725439905642,98.31148759222317,159,1241.9264372423877
1241,43295.46556010049,0.15087495253350752,12,manufacturing,4,1,0.35734954916998307,80.14411633708916,749,3215.398504184477
1242,46001.4840364459,0.3507882138966738,72,retail,20,1,0.46609772797739,73.66665980120968,661,988.530637570079
1243,40709.89363226018,0.03319805187852631,5,services,10,0,0.3992593102532395,88.48503417827614,778,10831.633870037944
1244,36662.24428537971,0.22411099709187154,92,transport,6,0,0.6236571456656952,92.39710357912878,264,1109.9296107617097
1245,39957.195474788336,0.1379038783822475,69,tech,24,1,0.009241340810667686,111.58975771158649,288,4123.5021466908
1246,35252.61630745629,0.20403441083856727,49,agriculture,12,0,0.3190453620119681,105.2921301809152,586,3550.516927407189
1247,50510.598832852345,0.1808915006189472,26,manufacturing,20,0,0.09847489052632202,272.85398823031016,191,9130.87119718963
1248,38733.477653734124,0.09867906620230023,5,agriculture,16,1,0.2740167852972352,254.04236722162304,388,11512.477901534432
1249,55222.370764254956,0.16602974747215382,22,services,3,0,0.30023159526183785,43.519082120774506,608,8442.628024663232
1250,33541.220078609345,0.019946898402119884,79,services,14,0,0.641976822446177,92.30771392366347,174,126.59470673870844
1251,57876.31903622698,0.19222732503999757,13,agriculture,1,0,0.29103343344115,403.6086810163288,656,17876.141434869965
1252,76608.46598695201,0.1708710926193368,28,beauty,10,0,0.28823546695730246,187.77040522387216,527,29465.116063449474
1253,31999.87948789849,0.19470621180501718,33,agriculture,15,0,0.45077386600351343,193.94537825775737,484,1446.371916796498
1254,59141.83307935251,0.22406828275610052,23,beauty,7,0,0.29207673907086334,179.68094214752037,152,4251.258641473087
1255,99514.7058346351,0.17573338881467976,97,retail,4,0,0.5746720612881948,120.3821337599971,274,783.4854411443404
1256,35339.869995250054,0.16036625938587934,18,beauty,14,0,0.4004526733974757,143.61868513705883,772,160.36175629277813
1257,138918.08085170275,0.08832521643370952,30,tech,24,0,0.4242754619730025,107.43444754688333,678,984.2964300008239
1258,60519.08369478457,0.10014454654456642,26,agriculture,16,0,0.01986540953418653,294.29662920761496,573,1325.8266634283245
1259,39373.73560691226,0.23307142341241316,16,tech,14,1,0.5977819228254828,108.22121232862078,460,1750.617572040189
1260,48678.79124246208,0.2505434783994185,77,agriculture,3,0,0.20153116195469073,135.58989171007198,369,707.4230532822025
1261,65201.46953198923,0.1333322694581562,39,manufacturing,17,1,0.29854047487374846,267.27282751809946,506,992.1380389526736
1262,51423.22064417014,0.15322019230772918,33,agriculture,21,0,0.2020944142296979,114.1788863304945,223,2932.147936475085
1263,64503.62440051237,0.08667699375043636,26,manufacturing,14,1,0.1463623034058189,140.2496376613707,793,938.853570731209
1264,37398.97869482386,0.23209297916872113,48,services,18,0,0.119674744923849,111.43501623584663,475,6736.437469598915
1265,53598.37580165545,0.1965791776584245,65,transport,3,0,0.3154862488048628,138.17652870971654,491,8287.39510247829
1266,34205.38735435264,0.28588522055246246,38,services,22,1,0.004515480983910192,114.4962838800844,281,105935.06798787
1267,47627.64845466476,0.08851738459741826,2,services,19,1,0.2635796569032074,96.67111193063936,135,16131.350574112606
1268,37537.69990436804,0.12353944706872479,6,agriculture,3,0,0.4586652970953356,84.2372864766513,311,4292.628754270818
1269,39067.76702518425,0.16620121457679005,46,agriculture,12,0,0.3947913356613276,129.28760131922036,233,1175.6818486545296
1270,100109.60118288409,0.19525426764080395,50,manufacturing,22,0,0.36486530814840906,335.1541478671841,789,4631.430337284452
1271,90550.90741545334,0.13490326537166572,38,services,5,1,0.16569231867126616,244.4370114996356,777,4865.350026254008
1272,67078.32316292715,0.08889272366824097,88,services,10,0,0.06208572115216332,41.95739333841997,590,1380.2644172383773
1273,36104.93990567443,0.21169852702464997,18,agriculture,9,0,0.45626911785323915,105.28599454957232,537,9658.533413474042
1274,44208.21360380227,0.20047947537819072,27,tech,1,0,0.23265602760897391,89.06167835316487,145,366.080398744001
1275,98497.47381071212,0.08586081296053924,41,retail,13,0,0.28753823385541744,42.52709791367535,767,2066.063214398315
1276,52932.987241148076,0.2448809960773847,72,transport,3,1,0.27036081469164613,184.97539630363508,500,6862.2296444996155
1277,238694.3289243162,0.23191390964376227,92,manufacturing,19,0,0.40085894548213125,137.43169426098635,587,1936.4734307381432
1278,59724.254327593444,0.1594007548073455,74,agriculture,11,0,0.5764974069188938,748.7114490646585,531,2186.0868430224227
1279,54158.394658393816,0.15557185036632254,17,tech,16,0,0.5193561227135143,113.61138628087049,527,2424.3560172601246
1280,44318.09599499212,0.1887840439781135,62,beauty,6,0,0.0,79.762984868716,847,851.1583095693082
1281,52739.68967244682,0.08968078508206193,29,transport,24,0,0.2537191543066441,73.82145180802813,671,17341.38980513799
1282,46882.846673674285,0.15210220354148574,58,agriculture,3,0,0.09798847222221915,103.412668860965,616,647.3865022544505
1283,71019.55611014769,0.0,70,services,19,1,0.44076432863702764,237.99776897034155,561,4804.1672201337105
1284,82823.55585842006,0.21135189518520547,78,manufacturing,6,0,0.3005975222436125,260.83668028766215,280,5544.001699534648
1285,38581.91078760235,0.04069547442906983,22,transport,8,0,0.3909227807303042,1542.1392746273946,244,718.4291900460547
1286,34636.24565783633,0.25523938799002993,6,transport,22,0,0.2408813294163312,56.527925745841856,364,3326.4348091863785
1287,32478.580348095922,0.12689159342234846,26,agriculture,13,0,0.14409425911035303,159.0133085417281,834,761.6992105015614
1288,63433.88012843706,0.1351833112648176,39,agriculture,12,1,0.16975789023000593,85.84769783571232,505,24018.11731292396
1289,36028.969913889,0.1060586265740846,12,beauty,10,0,0.0700480999113404,196.44840314864834,583,540.1385034469647
1290,31587.057968161695,0.12983727882545465,99,agriculture,3,0,0.11045488957476449,448.77683403481745,581,1117.8409254376068
1291,59579.907366113905,0.24929719416036256,14,transport,4,0,0.07885604167372035,295.8016425672557,336,475.16517834341704
1292,278428.7351168243,0.0,22,beauty,1,0,0.1446445983280333,56.48168317210876,624,388.9504313636377
1293,49671.60783481614,0.23938757702617314,51,transport,13,0,0.13615827539532252,256.6532707161163,438,32429.472595914547
1294,76844.31151704906,0.17366164367711956,23,retail,24,1,0.35911396575423293,27.366492550063597,367,6728.866684222906
1295,51553.059674252305,0.0655084846499949,48,retail,4,0,0.3532292466982497,22.110763148350735,365,3679.1614507404665
1296,47856.45992338368,0.07472813248655334,71,beauty,22,0,0.3589506310287278,121.60274594239885,627,1113.356443786898
1297,80843.19518065767,0.26734751190457423,50,agriculture,11,0,0.47624930433773716,241.90478041552424,191,11630.866130648481
1298,44605.76152774416,0.0838145184040088,89,beauty,19,0,0.28824931629358275,196.0868125639271,347,865.8107411302925
1299,56111.94926890341,0.06926546425828282,13,transport,11,0,0.18287781043756315,681.7278883184946,118,9803.149018823937
1300,57614.15275300324,0.22961201796553105,85,tech,12,1,0.6317105363895303,161.97817215495897,489,805.3146616588413
1301,39756.60427500292,0.173698701340014,10,transport,11,0,0.4358468854955694,136.25294382550703,487,1133.6960866590782
1302,84752.70776984774,0.08434520964245207,55,agriculture,6,0,0.32284796898068363,373.9620315065274,714,9296.781827267336
1303,46489.469650691,0.16516374827832334,9,retail,12,0,0.31243116809884963,110.02348629856719,194,10891.533423290059
1304,38870.173877701076,0.07819731214518058,79,services,9,1,0.34344802813504505,202.55240493573376,529,7304.233575212418
1305,64424.40309558712,0.22705749788958235,52,services,10,0,0.26968480794686733,212.55077809012585,824,617.3825366537951
1306,37583.20957829653,0.22429596754111936,2,manufacturing,3,1,0.31923368122557333,68.20961612484899,136,1525.2440383947835
1307,50385.1531684528,0.18724043391753603,25,services,3,0,0.37490694909236943,202.3448528660257,492,3771.952729759752
1308,49609.285866270315,0.17531627428729116,13,manufacturing,20,1,0.19101956790516833,852.3707143329689,672,833.8708690811911
1309,90219.5857455616,0.2732831687407162,98,retail,23,0,0.054882622224444844,368.45543389919203,390,23305.487811081577
1310,62312.70128440144,0.14997804291717576,51,retail,16,0,0.0,75.83564028745572,402,81.21334525334053
1311,49287.092362484014,0.0672688112205439,58,services,3,0,0.4331848228400572,963.8356113691065,500,926.9417504298257
1312,75866.94980499375,0.18146317389826147,34,agriculture,10,0,0.06256137559238206,257.6019941073625,443,1388.0431738958118
1313,111925.83736195613,0.296023293467598,35,manufacturing,24,0,0.3698015990936815,208.38756566413267,617,41.849694743315546
1314,65182.87273869502,0.07896683547699034,3,manufacturing,11,0,0.1268466157427799,137.30747484781338,476,367.1080814808209
1315,50010.69670833612,0.12469760633142099,59,beauty,8,0,0.12926310809101052,256.2528156250995,264,7615.449324785172
1316,34742.83463707983,0.17915122266710168,70,tech,6,0,0.19227018592413572,162.29695374577238,112,3119.4920243178008
1317,36295.48646121633,0.14622666056959827,48,retail,20,1,0.3291198228008465,150.76397956922526,124,31561.83867933785
1318,44377.06939542422,0.08123874937358797,64,agriculture,11,0,0.1067112437433611,133.4214492032009,835,30267.79844644702
1319,40393.81482394237,0.22853004993613296,19,manufacturing,21,1,0.20746012945588216,323.4399752305644,222,5707.68943222605
1320,46282.96893944875,0.3124028505412082,67,beauty,12,0,0.2961421391729165,295.99772515097834,228,4768.835258707853
1321,50997.1039871139,0.1637292021316735,82,manufacturing,16,0,0.11846073137295918,131.69447139861933,733,3290.835170855066
1322,64185.05216315664,0.08671521971847997,73,beauty,18,0,0.5142351321712036,44.02740729881233,646,55.555191784235
1323,48393.891881019896,0.041572763246256736,76,agriculture,13,0,0.04161933861092976,152.7576759191789,694,368.0286285113577
1324,62705.92916522984,0.16805831868548265,5,services,22,1,0.26727462263237556,83.57119575513711,408,3466.890128917003
1325,51168.370049073616,0.22727141403213802,67,manufacturing,3,0,0.49088109488782516,101.60945015399119,535,7510.359124494895
1326,32051.60843889562,0.1832617422546767,11,agriculture,15,1,0.10133001541640818,134.30563557850672,281,4603.189529618889
1327,37247.28190757402,0.1498317311356802,94,tech,22,1,0.28355612242684264,63.5449295693748,687,781.5683049633684
1328,47031.74136120832,0.10875098437474856,68,transport,21,0,0.3199288024000872,40.92583292773975,715,12162.45982988276
1329,35339.53983117251,0.07354854570973371,69,services,14,1,0.17898443219962212,187.46245025601297,843,27547.471812586617
1330,66731.03472395148,0.20843259284274174,1,retail,18,0,0.28837758385021706,151.6330753797788,142,12173.106356299317
1331,124409.95563331032,0.213964013496991,91,beauty,14,1,0.38421666912899277,147.06471631156018,503,13152.919055594426
1332,98891.1321019963,0.04179891493164867,92,agriculture,5,0,0.2299288952523164,223.32168616905682,704,1288.406294635481
1333,45836.53637530725,0.2612887284726479,63,agriculture,21,0,0.4146494421195579,87.56397790042787,755,14971.462739822286
1334,120674.23178348814,0.1901849854625801,29,manufacturing,14,1,0.3589096410572985,193.63573605429409,689,3709.446521866478
1335,53098.55972406689,0.24797162516020554,82,beauty,8,0,0.21256496982698497,432.65369753157955,362,6421.0266150292655
1336,43900.947920847146,0.056051057606041926,12,transport,23,0,0.4691181550683824,121.05382087263771,169,5157.1932373700365
1337,40350.32765392514,0.05439230912091926,77,retail,15,0,0.1888594329475316,678.2439345969739,760,2484.357470303614
