sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score
1295,SME_1295,51553.059674252305,0.0655084846499949,0.4984116700327703,0.0,40874.91282628333,31,28,13,manufacturing,0,0.0,0,9,124583.29558140974,0.22602565636236518,34,mature,0,0,1,1,1,1,4,1,178103.26019316213,18250.187007044624,0.10654315123207668,0.021277436762304622,0.06408841397889174,56828.5900216663,17201.514131287222,18,6,3,39680.600062425714,4709,35282,226,low,4397,3524,376,physical,41,female,phd,self-employed,Eldoret,0,medium,25.0
1296,SME_1296,47856.45992338368,0.07472813248655334,0.27463159715357754,1590.1042064557812,25389.20934755605,34,11,1,transport,0,0.0,0,9,20236.066307424244,0.2871284301885559,27,mature,1,1,0,1,1,1,4,0,449428.08572005917,37173.79704102916,0.053524423316383705,0.03335385332878851,0.20623522923182777,120787.71716212675,21148.319796431228,5,31,12,49228.39770169272,4493,56983,304,medium,912,912,912,mobile,29,male,bachelor,self-employed,Nairobi,0,low,49.5
1297,SME_1297,80843.19518065767,0.26734751190457423,0.3119360302413249,0.0,24792.001555201205,83,46,19,manufacturing,0,0.0,0,7,703050.3511373566,0.17386380832068857,30,startup,0,1,1,1,1,1,2,0,398196.24921967246,16439.351335537605,0.08555064957574524,0.020118707906481532,0.2604608796276445,171223.812078539,48842.54090308206,12,6,42,12454.676828258947,3,60452,393,medium,4317,3905,2400,physical,54,female,master,self-employed,Mombasa,1,low,62.6
1298,SME_1298,44605.76152774416,0.0838145184040088,0.4138236624245414,608.9887396443922,46521.17465893889,20,39,15,manufacturing,0,0.0,0,5,570990.6152801891,0.1894218535121854,18,mature,1,1,1,1,1,0,3,1,118560.41704400914,25160.263594690357,0.10878844196681176,0.024644511302293812,0.12599656637210727,108566.47584687467,24480.328571866805,5,9,5,41125.24419026953,1927,44135,351,low,4386,2884,2656,physical,46,female,none,self-employed,Kisumu,0,medium,30.5
1299,SME_1299,56111.94926890341,0.06926546425828282,0.4044484293120485,1019.156416835661,44498.293437334076,87,11,1,beauty,1,379669.2442883647,1,4,225677.60685696942,0.06136759192215921,18,startup,1,1,0,1,1,1,4,1,373894.2410435644,12217.340016737802,0.1166933895995034,0.025717759942267174,0.195795058251439,43664.84830327055,31030.480521516638,15,35,12,48863.20926198699,674,85739,321,low,4044,1404,1404,online,43,male,highschool,self-employed,Eldoret,0,high,34.0
1300,SME_1300,57614.15275300324,0.22961201796553105,0.3418199718578191,16030.506109895296,39290.023259398724,54,5,10,tech,0,0.0,0,2,248344.84901804393,0.3448399423251863,14,growth,1,1,1,1,1,1,3,0,425447.1029425604,16434.87460202264,0.09591895902677366,0.03601505949154933,0.21734590266856002,47477.183686788005,27468.742783475234,17,49,9,11036.540770132364,4419,28197,70,medium,386,386,386,online,26,female,highschool,self-employed,Eldoret,1,low,59.1
1301,SME_1301,39756.60427500292,0.173698701340014,0.2686997443169301,1105.9527040012763,14812.787665839205,25,9,1,manufacturing,1,91891.18214421168,0,3,814749.2265006389,0.10655595429797253,14,growth,1,1,1,1,1,0,3,1,114954.23847428418,9427.33893296268,0.07294638392731104,0.04849789093031092,0.1858537562786277,125317.89861065336,9697.74956134593,10,30,12,11726.479311141264,3619,64408,471,low,4899,3592,2247,physical,40,female,bachelor,self-employed,Nairobi,1,low,42.7
1302,SME_1302,84752.70776984774,0.08434520964245207,0.2530997331401464,0.0,27250.420786197028,15,1,12,services,1,382194.5675073855,0,6,511783.7135430944,0.2724834698669547,22,startup,0,1,1,1,1,1,4,0,255806.96223299994,24221.65302645444,0.09233907969151967,0.020594547246185497,0.17809740915039038,25161.679105895488,49583.55819442518,19,30,23,35855.67394175195,3149,74721,322,high,129,129,129,physical,27,male,phd,employed,Eldoret,0,low,48.4
1303,SME_1303,46489.469650691,0.16516374827832334,0.42868482379370143,1502.6020398260687,11194.86166528425,38,44,11,tech,1,179003.34954711015,0,6,704557.7899401048,0.27321872924638224,17,startup,1,1,0,1,1,1,3,1,438182.6736560038,46705.229068446024,0.051915433746629526,0.027100686804048847,0.06535532722585759,17768.035778341462,3894.5825686069315,16,9,9,47532.95476878844,4779,94222,246,low,2866,1621,1621,online,55,female,bachelor,self-employed,Kisumu,1,low,48.8
1304,SME_1304,38870.173877701076,0.07819731214518058,0.38303542966016896,4956.67420044904,22195.834902326988,23,24,17,tech,0,0.0,0,2,463700.34224941727,0.23999026547279767,24,startup,1,1,1,1,1,1,3,1,139392.5035424899,9538.711366533662,0.0819103188198046,0.04908361873024577,0.1357923794551023,25044.60204945646,49191.285116777595,9,19,11,34763.77612769329,3778,9359,459,medium,3368,593,593,online,24,male,phd,employed,Kisumu,0,medium,52.2
1305,SME_1305,64424.40309558712,0.22705749788958235,0.26140499990733157,5909.841155475278,24210.65328798953,52,6,4,agriculture,1,164290.08569969737,0,3,252963.66550037643,0.17626096260735136,18,growth,1,1,0,1,1,1,2,0,252090.11502703864,24679.879445335773,0.1009129173899847,0.046449582370459735,0.1424354353466442,81507.17691636646,23931.789530721475,15,34,32,25230.687901541092,3911,25398,38,high,2220,2220,2077,online,35,male,highschool,employed,Other,1,low,52.8
1306,SME_1306,37583.20957829653,0.22429596754111936,0.4623168469489711,30.96988222596395,41582.002008466545,66,39,23,manufacturing,0,0.0,0,2,970994.7446692487,0.16372642318110717,26,mature,1,1,1,1,1,1,2,0,325746.5945955226,18424.513672807676,0.0525344974468677,0.04504549877906629,0.21678424829675635,74102.19355013315,10290.71399416437,4,28,26,5261.473838826336,3325,69881,425,low,2801,2188,993,mobile,37,male,none,self-employed,Other,0,low,51.9
1307,SME_1307,50385.1531684528,0.18724043391753603,0.28064488273053245,0.0,44801.41826624965,57,22,7,agriculture,0,0.0,0,1,574334.6121078895,0.19359236826599843,5,growth,0,1,1,1,1,1,3,1,93763.56173418295,21333.37763649931,0.09222634266520077,0.02275400476502569,0.08595134280986817,5418.585529846747,9179.60892582224,9,29,24,46218.76019440802,3256,65923,99,medium,2006,1746,1746,online,57,male,bachelor,employed,Mombasa,1,medium,42.7
1308,SME_1308,49609.285866270315,0.17531627428729116,0.172250673849841,0.0,20731.003119823894,57,47,12,manufacturing,0,0.0,0,5,148362.26569255418,0.009611146814801491,3,growth,0,1,1,1,1,1,1,1,145425.1046800862,39716.862064194625,0.09118254348831328,0.03932294844374759,0.247494888392025,36526.051809358374,33123.42767868537,2,48,9,3455.039432357754,3839,88345,474,medium,4552,179,118,mobile,42,female,none,self-employed,Nairobi,0,low,60.0
1309,SME_1309,90219.5857455616,0.2732831687407162,0.18615439516449828,0.0,885.2222536618603,79,10,13,transport,1,270119.59552586963,0,6,417968.24134022865,0.19739009636986743,19,growth,0,1,1,0,1,1,3,1,260028.6695159061,24576.941843893426,0.06327706651416612,0.026094058998931722,0.23175623424837777,72764.85942404327,35829.58632309792,18,30,24,10576.83965239829,4877,10990,0,medium,3660,3558,2965,physical,56,male,highschool,employed,Eldoret,1,low,52.9
1310,SME_1310,62312.70128440144,0.14997804291717576,0.15318887455353508,693.3622798211131,43088.691989467734,52,35,5,manufacturing,0,0.0,0,3,342750.66370796267,0.34857509396630404,23,growth,1,1,1,0,1,1,4,1,218156.61021551996,34267.69813667475,0.08984559111386542,0.039530735049213145,0.10038042310482355,88842.31924368325,45036.03072783936,3,32,31,22537.3865871102,339,68902,173,medium,1942,1942,1942,online,40,female,phd,self-employed,Other,1,low,44.3
1311,SME_1311,49287.092362484014,0.0672688112205439,0.2591384975094469,1517.1971302459938,8713.933925068035,35,48,6,retail,0,0.0,0,4,229805.7192167509,0.17741485111277638,15,mature,1,1,0,0,1,1,1,1,196149.1959805585,48748.885200962846,0.07866151781556739,0.03282593356081962,0.08753006876507402,83447.96229239242,12589.43653891985,11,39,41,25031.10905214302,1074,54712,163,high,3721,2237,136,mobile,41,male,none,employed,Kisumu,0,medium,64.9
1312,SME_1312,75866.94980499375,0.18146317389826147,0.4850586417504289,959.098682275372,31094.098194519676,74,47,2,transport,0,0.0,0,7,934771.1894554544,0.19672598332304503,4,growth,1,1,1,1,1,1,2,1,61865.15077277021,32740.734764491346,0.08351803136302013,0.03907008729061608,0.20408545322052454,67325.51535696584,22227.36000179912,9,48,24,2758.925807522572,1894,30590,479,low,2571,2571,1999,online,32,male,highschool,employed,Eldoret,0,low,61.7
1313,SME_1313,111925.83736195613,0.296023293467598,0.17923572284542366,4170.9133138522975,1248.5450217065597,14,22,21,retail,0,0.0,0,8,883301.5955505575,0.09758824602293759,4,startup,1,1,1,0,1,1,1,0,467570.737214094,20182.494469797806,0.07277845462869537,0.032865825885051984,0.1355059205349447,163324.6682822305,48588.40158280219,10,3,3,4114.904874018744,4153,31103,474,low,4745,3051,2127,online,55,male,master,self-employed,Nairobi,1,low,62.9
1314,SME_1314,65182.87273869502,0.07896683547699034,0.3282713641527154,160.8081549724502,19975.323763028213,91,42,7,beauty,0,0.0,0,6,215164.17418971407,0.2185687308842274,27,startup,1,1,1,1,1,1,2,1,442140.2605053403,22894.50650457683,0.10672412393047293,0.04723112564415562,0.13777278190110667,86123.96124064019,21972.12893260822,7,33,8,6256.268921499275,1400,48601,379,low,912,912,912,physical,30,female,bachelor,self-employed,Eldoret,1,low,59.8
1315,SME_1315,50010.69670833612,0.12469760633142099,0.201496598155888,557.3027270814388,49298.01510576749,14,6,14,manufacturing,1,122906.12602474607,0,9,365104.93127440644,0.12220308363803367,30,mature,1,1,1,0,1,1,1,1,226678.76570402176,36315.90967286911,0.0755956878290773,0.020759250929462316,0.19901395776433742,130672.24728907838,23519.486806426623,11,16,26,1984.8104743468598,3190,45999,171,low,2826,2242,2103,mobile,25,female,phd,self-employed,Eldoret,1,medium,49.8
1316,SME_1316,34742.83463707983,0.17915122266710168,0.2609536438092844,0.0,5034.680055190155,99,26,22,agriculture,0,0.0,0,0,767069.0838374052,0.2849856501737824,28,startup,0,1,1,0,0,1,3,1,131618.72621502005,36245.03407097517,0.10535670284086135,0.025746981721037475,0.09129304154749542,167336.26339397102,15138.00465780584,13,33,8,48872.329204267095,1914,85680,30,medium,228,228,228,mobile,28,male,phd,self-employed,Mombasa,0,low,51.0
1317,SME_1317,36295.48646121633,0.14622666056959827,0.07349381820221218,740.7550834323168,21184.657599982114,33,12,14,services,1,334534.6069766421,0,2,224335.92717741136,0.3141328262896891,30,mature,1,1,1,1,1,1,2,1,81070.59526016001,21564.628418961325,0.05536011368540286,0.04498991020406948,0.19842356593413005,171475.19568639997,43676.60528277707,2,31,43,11897.459431598723,3848,58405,96,high,179,179,179,online,39,female,master,employed,Nairobi,1,low,55.0
1318,SME_1318,44377.06939542422,0.08123874937358797,0.26691926562651935,19247.614638493418,15357.497509497609,52,16,10,retail,1,255524.45714656578,1,4,599733.5653521596,0.33595966254836546,35,startup,1,1,1,1,0,1,4,1,105434.54617401081,37601.038328577895,0.06950051690313676,0.042102468188131834,0.08827128584531552,172118.1805632933,18915.472299351084,10,32,25,43976.0651661273,2902,96867,109,medium,1326,1326,834,physical,58,male,bachelor,employed,Eldoret,0,medium,41.2
1319,SME_1319,40393.81482394237,0.22853004993613296,0.27094419302925565,5079.69903320421,45254.40616941321,1,31,4,services,1,332885.9150326689,1,2,705798.0632823203,0.05564571625024459,20,growth,1,1,1,1,1,1,1,1,320910.12917766196,29775.913401197206,0.07818690150828644,0.02558877408478884,0.08519438750995319,101456.21590753023,32141.499685540737,6,36,10,39216.81213448241,4559,25661,185,high,1144,1144,1144,physical,43,female,none,employed,Kisumu,0,high,35.3
1320,SME_1320,46282.96893944875,0.3124028505412082,0.38104319160535427,197.57108193427507,43467.005395367756,34,25,3,agriculture,0,0.0,0,0,660892.879196551,0.2722710498985391,16,growth,1,1,1,1,1,1,3,1,380262.7376486542,49118.91704745441,0.07832057303255309,0.023643094190366157,0.19583006423632,133957.6391024962,9947.36732867754,14,30,36,35294.24632443276,2607,78396,479,low,3489,2637,2252,physical,31,female,highschool,employed,Kisumu,1,low,51.9
1321,SME_1321,50997.1039871139,0.1637292021316735,0.3334921369883056,7731.002269078473,11884.938015311442,19,21,23,retail,1,20938.207719881633,0,1,712280.4674699905,0.26469899448872997,11,mature,1,1,1,1,1,1,1,1,120389.89048747196,45864.09851852112,0.08089062753077196,0.029337834433754817,0.1845605962225611,66360.85297026852,31171.391754296677,10,25,31,32895.79799250969,4807,47221,387,medium,1160,775,775,online,54,male,highschool,self-employed,Mombasa,1,low,60.5
1322,SME_1322,64185.05216315664,0.08671521971847997,0.12024118125719321,2498.6329635301176,4059.3893525215585,24,12,14,agriculture,0,0.0,0,7,712565.5972481876,0.15849293917122567,32,growth,1,1,1,1,1,1,1,0,100755.71041522766,42073.38897776282,0.09566727258779456,0.034456055340981125,0.040784802527046624,173059.60693080607,46764.289653582644,6,30,29,24930.918647860213,2721,82400,52,medium,910,910,133,physical,58,female,none,employed,Other,0,medium,56.1
1323,SME_1323,48393.891881019896,0.041572763246256736,0.4626297366065314,0.0,31356.919703055875,4,11,6,agriculture,0,0.0,0,6,965509.8014519499,0.3192677527741493,5,startup,0,1,1,1,1,0,4,1,360985.4930730354,6545.050012392272,0.09018382868435719,0.021408160821519646,0.19423777327362998,46595.39273334376,39064.74392416184,18,30,38,28191.446967189182,4609,41991,472,low,3727,3628,589,physical,44,male,none,self-employed,Nairobi,0,medium,47.7
1324,SME_1324,62705.92916522984,0.16805831868548265,0.33154545603329927,0.0,16818.43559418549,36,6,23,beauty,1,103607.38410243767,0,9,359568.9117299132,0.24144454503321858,35,startup,0,1,1,1,1,0,1,1,282660.0519865869,22119.55643718505,0.0864733360924795,0.04536766748779948,0.24649323642640958,158602.43269408253,4316.9265666857955,15,27,8,44532.91863039344,4169,94499,102,high,462,462,462,physical,46,female,bachelor,self-employed,Eldoret,1,medium,53.9
1325,SME_1325,51168.370049073616,0.22727141403213802,0.329759027576623,0.0,33604.219530303155,77,0,15,beauty,1,319941.54671417543,0,2,881018.6158883228,0.3373115841866487,29,growth,0,1,1,0,1,1,4,1,0.0,30798.102812121513,0.10863706693809885,0.03562857904079648,0.1555058508092652,96608.52989583842,32064.22240599812,18,37,10,38876.247544500206,1328,77356,348,high,976,976,976,mobile,20,female,master,self-employed,Mombasa,1,medium,46.0
1326,SME_1326,32051.60843889562,0.1832617422546767,0.2986226469922291,8616.099206278208,1605.9878033907237,58,32,8,transport,1,280571.0121936175,1,3,41370.92126480464,0.07323798102974574,11,mature,1,1,1,1,1,1,2,1,376240.5779607429,28472.729347734374,0.06373168292525155,0.04758449691589706,0.21417413800270602,63263.48083245211,28374.987060146792,12,43,22,11541.373695398983,2855,98097,184,high,3547,2897,2175,physical,31,male,highschool,self-employed,Kisumu,1,medium,52.9
1327,SME_1327,37247.28190757402,0.1498317311356802,0.22233638291666702,17454.962502910214,6669.96175887447,32,13,5,retail,1,297022.5756017367,0,2,302438.9040568175,0.12859446766927202,15,growth,1,1,1,1,1,1,4,1,255054.67762603445,39360.45593264394,0.11021671715545962,0.029771160779289846,0.13896243501985556,79033.36169084065,17590.153444394975,16,9,16,5211.5393905849905,250,98835,200,medium,2803,2803,329,physical,20,male,master,self-employed,Eldoret,1,low,49.5
1328,SME_1328,47031.74136120832,0.10875098437474856,0.3326703509623089,5498.352985362796,34318.61163863217,9,46,3,tech,0,0.0,0,3,67682.66635914893,0.2093723546326738,32,mature,1,1,1,1,1,1,4,0,259304.73466303071,45908.77265565838,0.10680010617409488,0.021464902294638984,0.2042667897364669,119712.55170329103,42292.42395852845,13,7,31,14686.753379963713,3079,77758,77,medium,384,384,384,online,32,female,bachelor,self-employed,Kisumu,0,low,39.2
1329,SME_1329,35339.53983117251,0.07354854570973371,0.3713382653892874,378.6259834695131,10618.532765124888,80,42,3,beauty,1,323523.31807616935,0,7,658179.8807567235,0.3172590533097315,18,startup,1,1,1,0,1,1,2,0,57083.56666181571,40421.43284830962,0.06369861730779863,0.04614080816562485,0.01809986493945709,186346.7733130206,39793.677774052514,1,45,10,6626.331001469876,2114,71862,247,medium,2094,2094,1855,mobile,58,male,none,self-employed,Eldoret,0,low,51.9
1330,SME_1330,66731.03472395148,0.20843259284274174,0.03796564629816679,1464.8846974232201,42879.38378812008,67,40,13,tech,0,0.0,0,8,118774.56331698717,0.24547994556738037,28,growth,1,1,1,1,1,0,4,1,192204.15579947783,14909.049404290756,0.09368443286307283,0.024488529891624575,0.11909790833103728,24020.882315473245,32781.69883784808,9,35,21,47723.14124775122,4509,5025,433,high,1601,1601,743,physical,59,female,highschool,self-employed,Nairobi,1,low,50.9
1331,SME_1331,124409.95563331032,0.213964013496991,0.21918587439808562,0.0,2929.5443855067715,20,16,2,beauty,0,0.0,0,6,848792.7263790054,0.10516620184924988,7,mature,0,1,1,1,1,0,3,1,52265.58624220183,26852.548047918342,0.06562943237900429,0.030069260266763286,0.2922930351891232,184298.08845597322,37464.90655433292,5,18,24,19136.664578422075,2854,63077,260,medium,2105,1230,1230,physical,25,male,master,employed,Kisumu,1,low,52.2
1332,SME_1332,98891.1321019963,0.04179891493164867,0.2617579544394616,8837.299217530972,10774.099139278731,74,3,24,manufacturing,1,420837.749224385,0,8,653659.8501144546,0.3776342311875749,29,growth,1,1,1,1,1,1,1,1,465731.29082078545,22712.522439888224,0.11599744498444138,0.03393020648011245,0.22511063888409988,164063.1612625075,10464.959505984973,15,27,31,8661.42752380642,492,31067,307,high,3673,3048,1430,mobile,48,female,phd,self-employed,Mombasa,0,low,66.5
1333,SME_1333,45836.53637530725,0.2612887284726479,0.3384255908541417,104185.78214191663,49928.01242425343,62,38,1,agriculture,1,283174.39224317425,0,8,48239.09303253358,0.17052928218863486,17,startup,1,1,1,1,1,1,4,1,182272.59092817572,39479.028474103034,0.08450647354113885,0.034758392665285104,0.1345915256488918,119528.07105659398,46097.90646727528,6,4,8,31118.397895540522,1022,31007,400,low,258,258,258,mobile,23,male,highschool,self-employed,Mombasa,1,low,59.2
1334,SME_1334,120674.23178348814,0.1901849854625801,0.47899665088906884,0.0,21653.80512933963,58,0,12,transport,0,0.0,0,6,720481.8181259305,0.10836654937409657,30,growth,0,1,1,1,1,1,1,1,0.0,45280.58101895512,0.06426056738875469,0.020704433846292645,0.14898147170892936,30418.196805289877,33733.57930066006,18,23,16,19911.529651061173,3301,9928,31,medium,1830,1830,1830,physical,42,male,phd,self-employed,Mombasa,1,low,50.6
1335,SME_1335,53098.55972406689,0.24797162516020554,0.18423887781048265,4284.2599428675085,35148.28317723217,22,40,8,beauty,0,0.0,0,6,864794.2483118218,0.12249026062046174,5,growth,1,1,1,1,1,1,4,1,90903.78376652076,17907.249131629185,0.09452768429786616,0.03580226122302643,0.09422950228965687,163428.77690112658,23923.049472093062,9,6,24,10898.129153017599,3446,72746,133,medium,255,255,255,mobile,27,male,phd,self-employed,Mombasa,1,low,40.6
