sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,probability_score,liquidity_months,liquidity_score,debt_management_score,revenue_stability_score,financial_health_score,revenue_per_employee,employee_productivity_score,payroll_ratio,payroll_efficiency_score,invoice_completion_rate,invoice_mgmt_score,staff_retention_score,operational_efficiency_score,documentation_score,tax_compliance_score,license_compliance_score,compliance_health_score,customer_growth_rate,customer_retention_rate,market_expansion_score,marketing_roi,marketing_conversion,market_effectiveness_score,maturity_score,funding_track_score,growth_potential_score,comprehensive_health_score,health_category,liquidity_risk,debt_risk,profitability_risk,compliance_risk,growth_stagnation_risk,total_risk_flags
1230,SME_1230,217095.68234935027,0.1472686336435719,0.4436898082823526,8049.735182111814,46086.37102655329,28,12,24,agriculture,1,471106.8088568769,0,0,642049.6283487795,0.1761893757509335,32,growth,1,0,1,1,1,1,1,1,55933.06698443979,25845.3882416153,0.1081842172632797,0.0205803551114584,0.1650861932572729,31436.00911996351,4925.102291639485,16,43,31,42928.8341469052,3069,14589,46,high,773,773,773,mobile,51,female,highschool,self-employed,Other,1,medium,34.9,4.418059009307156,2.009866489362458,10.04933244681229,13.907754792941185,17.78884266792984,46.163988916990476,7753.41722676251,4.652050336057506,0.2576424661197652,18.55893834700587,0.7288135593220338,18.220338983050848,16.69827613485454,58.129603800968766,20,35,30,85,1.0,1.0,30.0,4.7106265369488005,0.014988595633756924,17.648116373598043,25.0,20,92.64811637359804,66.2,Stable,0,0,0,0,0,0
1231,SME_1231,40991.84549081252,0.1207463317963876,0.5711412761653895,0.0,46648.127428353975,50,17,24,transport,0,0.0,0,8,672078.8913093314,0.1338908150504147,28,growth,0,1,1,1,1,1,3,1,464977.9126918528,26667.769701817502,0.0576196348536218,0.0229914905202831,0.0739141569251211,176518.02250073978,32010.22597750224,6,4,34,7781.459627046139,3047,66523,401,high,4816,3653,2513,physical,43,female,bachelor,self-employed,Eldoret,0,medium,41.9,3.6223899538916275,61.04479931989771,25.0,10.721468095865264,15.375692439145327,54.719550488902215,819.8369098162505,0.4919021458897503,11.343180750329184,0.0,0.4,10.0,18.521716861497577,29.013619007387327,30,35,30,95,0.7585132890365448,0.687927730632357,21.696615295033528,0.8787457878940835,0.13160485723662618,8.280117059649294,25.0,10,64.97673235468282,58.4,At Risk,0,0,0,0,0,0
1232,SME_1232,34430.3407475289,0.0081934488822036,0.3759236483191068,37470.98139214943,12092.647353237307,64,42,23,transport,1,100721.80545233126,1,2,254391.2646644253,0.307388641614807,22,growth,1,1,1,1,1,0,1,0,191621.5279599847,38448.33735121698,0.0820431775458386,0.0253273262492766,0.2045931818750987,173262.25210682084,1596.7911962956005,4,45,5,43069.92491113218,4649,39273,35,high,3013,523,523,online,49,female,highschool,self-employed,Other,0,high,38.9,0.245803466466108,60.943588535004416,25.0,15.601908792022328,15.123178686511922,55.970890945000356,537.974074180139,0.3227844445080834,5.565484505805757,0.0,0.9183673469387755,22.95918367346939,15.908136362498027,39.1901044804755,30,20,0,50,0.17358114835711916,1.0,17.60371722535679,2.8472128345255676,0.007528500752850075,13.586416981742632,25.0,10,66.19013420709942,52.6,At Risk,0,0,1,0,0,1
1233,SME_1233,48055.47588212056,0.0750403306920892,0.1415953800049998,0.0,39911.05907940067,28,27,15,services,1,90056.91366762973,0,1,606170.1731580768,0.0827580437328091,3,startup,0,1,1,1,1,1,3,1,287094.93683518574,48855.83235424142,0.0700517196036495,0.0340937968991509,0.129484090877502,52510.3260888943,40352.155760500806,19,41,5,3348.7696887318675,2049,22403,146,high,3936,128,128,mobile,45,male,none,employed,Kisumu,0,medium,52.3,2.2512099207626757,23.188820040534534,25.0,21.460115499875005,15.605838602371032,64.31716402300871,1716.26699579002,1.0297601974740118,5.974239804417415,0.0,0.6833333333333333,17.083333333333332,17.41031818244996,35.5234117132573,30,35,30,95,0.032520325203252036,1.0,15.487804878048781,1.2040641614274645,0.07125427037579307,8.971844077861043,25.0,20,69.45964895590983,64.3,Stable,0,0,0,0,0,0
1234,SME_1234,301004.44500658085,0.2837993360997806,0.2614582312317328,8867.88027275639,21653.725257228256,86,37,9,agriculture,1,396571.7468829106,1,5,543408.2595092892,0.3381345268211208,3,growth,1,1,1,1,1,1,3,0,261146.61369950487,13376.442765984244,0.0676258154341435,0.0289745762448977,0.1390702788293681,28049.94849450194,44644.163804619646,11,32,24,23717.84276512119,4135,75641,122,high,2121,1224,1224,physical,52,female,highschool,employed,Kisumu,1,medium,58.3,8.513980082993418,2.8980613477996555,14.490306738998278,18.46354421920668,18.26191318412465,59.72974422532303,3500.051686123033,2.10003101167382,0.8675839112402325,3.310402218994188,0.7441860465116279,18.6046511627907,17.21859442341264,41.23367881687135,30,35,0,65,0.5770862800565771,1.0,23.656294200848656,13.900815745600273,0.02950423216444982,25.0,22.5,10,81.15629420084866,60.4,Stable,0,0,0,0,0,0
1235,SME_1235,38417.3468927175,0.0603681100298273,0.3461748558770827,1161.8582016058424,45876.2363615174,56,40,12,manufacturing,0,0.0,0,2,275477.7171900515,0.4391827719642015,27,growth,1,1,1,1,1,1,1,1,312388.28696835047,7452.205204084001,0.0998886524479967,0.0325451013378778,0.1773962399693189,192289.48895016016,49813.81933629945,4,29,27,4222.211837168855,318,93437,152,high,2597,2597,427,online,45,male,master,self-employed,Nairobi,1,medium,37.8,1.811043300894819,75.62312169943836,25.0,16.34562860307293,15.281794472609342,58.43846637657709,686.0240516556696,0.4116144309934018,8.131438327605276,0.0,0.8787878787878788,21.96969696969697,16.452075200613624,38.833386601304,30,35,30,95,1.0,0.16442048517520216,17.466307277628033,0.8374127857825607,0.4779874213836478,13.253396195342031,25.0,10,65.71970347297007,62.3,Stable,0,0,0,0,0,0
1236,SME_1236,135307.92992063722,0.1632635874854756,0.6102339062258735,0.0,22506.21363176194,59,43,11,tech,0,0.0,0,4,473714.5316372595,0.0448879926124403,35,mature,0,0,1,1,1,1,3,1,448233.84655199305,34506.82613112701,0.1081860077749096,0.0482243525810419,0.1622661942556142,98993.29444549695,17861.258273306958,0,15,38,7493.511078648957,4768,35776,429,medium,379,379,379,physical,38,male,phd,self-employed,Kisumu,1,medium,34.9,4.897907624564268,10.363432752597115,25.0,9.744152344353163,17.104420293523997,56.74648026244142,2293.35474441758,1.3760128466505481,3.3126945834948307,0.0,1.0,25.0,16.754676114887715,43.13068896153826,20,35,30,85,1.0,1.0,30.0,6.012025484805833,0.0899748322147651,20.825888498305826,25.0,10,85.82588849830583,64.8,Stable,0,1,0,0,0,1
1237,SME_1237,139482.23736807887,0.2205210781236639,0.0903291782363554,2027.2214422406648,37215.18586686831,5,18,17,retail,0,0.0,0,9,911432.038823938,0.1413946635504003,25,growth,1,1,1,1,1,1,2,1,440260.0261887385,44806.02906771738,0.0580316110882926,0.0302414370874793,0.1817919414187583,23208.54468215909,28534.387278679264,9,35,0,38746.00908516,2924,82205,315,medium,554,554,202,physical,20,female,bachelor,self-employed,Mombasa,1,low,78.2,6.615632343709917,4.451571721577213,22.257858607886064,22.741770544091114,17.148405487684172,68.76366698337127,27896.447473615775,16.737868484169464,3.1563877558612634,0.0,0.7954545454545454,19.886363636363637,16.364161171624833,52.98839329215794,30,35,30,95,1.0,0.36462093862815886,20.469314079422382,3.747992496048668,0.10772913816689467,17.193156035518363,25.0,10,72.66247011494075,70.8,Stable,0,0,0,0,0,0
1238,SME_1238,41037.9882613642,0.0621554132398395,0.4803864757837841,0.0,23348.370458189893,54,45,6,manufacturing,0,0.0,0,7,438070.7248506852,0.26124477252166,13,startup,0,1,1,1,1,1,3,1,491463.60203411366,30426.874489186037,0.0586869587009477,0.0454434803227132,0.2183723490682536,46985.05651416745,43285.10479286618,6,36,39,931.5518459312276,777,36807,120,medium,2858,598,598,online,39,female,highschool,self-employed,Nairobi,0,medium,38.8,1.8646623971951848,26.3960779165249,25.0,12.990338105405396,15.377321038708589,55.23232154130917,759.9627455808185,0.4559776473484911,11.975821010134874,0.0,0.8571428571428571,21.428571428571427,15.632553018634926,37.51710209455484,30,35,30,95,0.2092372288313506,1.0,18.13855843247026,1.7576382186864492,0.15444015444015444,12.460348271865264,15.0,10,55.59890670433552,58.8,At Risk,0,0,0,0,0,0
1239,SME_1239,65587.22106997356,0.1629297332346758,0.3269871554319625,735.3458143063331,11390.03778564281,44,46,8,transport,0,0.0,0,9,637247.2933419116,0.1006550157967292,17,startup,1,1,1,1,0,1,4,1,287766.16972023284,8594.148868396094,0.0947582404392161,0.0221842178767497,0.1378120147543901,142232.95449995034,23644.81121622839,11,40,15,27768.19414152148,4584,67111,231,medium,3092,2297,2297,mobile,57,male,bachelor,self-employed,Other,0,low,53.5,4.887891997040274,30.349405815966634,25.0,16.825321114200936,16.056085010556714,62.769298121797924,1490.6186606812173,0.8943711964087304,4.387534111457802,0.0,0.7843137254901961,19.607843137254903,17.243759704912197,37.74597403857583,30,15,30,75,0.7428848641655886,1.0,26.143272962483827,5.758297057859328,0.05039267015706806,19.86359949036832,20.0,10,76.00687245285215,61.6,Stable,0,0,0,0,0,0
1240,SME_1240,134176.44666996168,0.2156540876257458,0.425674580284422,668.2100434383083,9967.506447234317,42,42,10,agriculture,1,186340.2260435788,0,1,54643.80461988032,0.1728125168090546,16,growth,1,1,1,1,1,0,1,1,465108.8871092396,23979.870297303078,0.0601009281969365,0.0443583600028205,0.1480026482976901,20856.67990340372,17133.676656586682,1,48,19,4915.095105752648,3087,94763,94,high,2479,2479,2479,online,31,male,bachelor,self-employed,Nairobi,1,low,38.7,6.469622628772374,3.397647575518517,16.988237877592585,14.358135492889451,17.09226384019002,54.90825983944443,3194.6773016657544,1.9168063809994524,3.4663974091763183,0.0,0.9795918367346939,24.489795918367346,17.039947034046197,43.446549333412996,30,20,30,80,1.0,1.0,30.0,13.461385490971175,0.03045027534823453,25.0,25.0,20,100.0,66.1,Stable,0,0,0,0,0,0
1241,SME_1241,43295.46556010049,0.1508749525335075,0.2847007925046101,0.0,21271.55971281728,72,37,15,services,0,0.0,0,4,96244.11105565682,0.2175877261919134,3,growth,0,0,1,0,1,1,3,1,267102.6060105155,34462.97446873649,0.1037869296737421,0.0470467739209023,0.2843937030432271,89447.50293030468,3392.431526424478,8,37,23,40563.07395898666,263,13019,22,high,4849,1488,530,online,41,male,master,employed,Mombasa,1,low,33.7,4.526248576005225,25.73200678334879,25.0,17.882480187384747,15.454840364152094,62.863569127542064,601.3259105569513,0.3607955463341707,6.1692974669538465,0.0,0.8222222222222222,20.555555555555554,14.31212593913546,35.22847704102519,10,35,30,75,0.30686739533924523,0.35618279569892475,9.94575286557255,2.035368639846969,0.08365019011406843,12.358081651885783,25.0,10,57.303834517458334,57.3,At Risk,0,0,0,0,0,0
1242,SME_1242,46001.4840364459,0.3507882138966738,0.173635105481051,1532.3989914703157,37774.732850710745,92,45,4,transport,0,0.0,0,7,99681.91183725208,0.1287178985155765,35,startup,1,1,0,1,1,1,2,1,69981.72765787196,19762.145449781303,0.1080086590847875,0.0285499776702106,0.1262886189206272,88378.68738098837,20309.59733037662,4,23,14,40408.34962598957,3118,45729,377,high,2190,170,170,physical,26,male,master,self-employed,Nairobi,1,low,56.7,10.523646416900215,28.35255087646837,25.0,20.659122362973726,15.542603152637739,71.72537193251168,500.0161308309337,0.3000096784985602,1.521292826171153,0.0,0.8518518518518519,21.296296296296298,17.474227621587456,39.07053359638232,20,35,30,85,0.0776255707762557,1.0,16.164383561643834,1.217784496802348,0.1209108402822322,9.778749835861547,10.0,10,45.94313339750538,61.1,Stable,0,0,0,0,0,0
1243,SME_1243,40709.89363226018,0.0331980518785263,0.4126309169101998,0.0,30253.57425903834,57,2,18,transport,0,0.0,0,0,782675.9483539165,0.2081983138737189,8,startup,0,1,1,1,1,1,3,1,115787.69043760946,43020.81328981242,0.0865990805580491,0.0364129678876946,0.1163561691729704,138707.24019523856,4865.675179566753,4,24,9,35139.512555744004,2932,68227,114,medium,1274,1274,1274,online,41,male,none,self-employed,Mombasa,0,medium,49.0,0.995941556355789,42.32079307454607,25.0,14.684227077245005,15.365701006287868,56.045869639888664,714.2086602150908,0.42852519612905454,2.8442150078686175,0.0,0.8571428571428571,21.428571428571427,17.67287661654059,39.52997324124107,30,35,30,95,1.0,1.0,30.0,1.3456226125115773,0.038881309686221006,9.108728375885127,25.0,10,74.10872837588514,63.3,Stable,0,0,1,0,0,1
1244,SME_1244,36662.24428537971,0.2241109970918715,0.3981646540658431,1135.950457482954,34431.46449502716,47,18,11,transport,0,0.0,0,9,363251.7569073836,0.2948736274427731,25,growth,1,1,1,1,1,1,3,1,200293.7329029597,15111.211465882488,0.1135881782162653,0.0256148298986029,0.1895398022672942,43883.736894776215,18786.806538769928,13,26,11,37796.91920388935,685,95447,461,medium,3241,3007,546,physical,46,male,phd,self-employed,Other,1,medium,50.1,6.723329912756144,20.51283373021595,25.0,15.045883648353922,15.214101873803823,61.98331543491389,780.0477507527598,0.46802865045165587,5.463215272471289,0.0,0.6666666666666666,16.666666666666664,16.209203954654118,33.34389927177244,30,35,30,95,0.9278000617093489,0.18157632191553044,16.640645754373192,1.0647889894626683,0.672992700729927,17.34517088007138,25.0,10,68.98581663444457,62.8,Stable,0,0,0,0,0,0
1245,SME_1245,39957.195474788336,0.1379038783822475,0.4458085448609583,0.0,14116.317536597122,76,19,9,tech,1,192636.0853687062,0,9,243059.4545984971,0.1921684889703832,28,growth,0,1,1,0,1,1,4,1,376455.9459834743,21402.261158086047,0.0514245616338419,0.0227256898935725,0.1968990497151968,196835.28954573625,17808.568312191193,18,4,36,29538.851001809475,1283,1434,154,medium,4795,2061,2061,mobile,33,female,none,employed,Nairobi,1,medium,40.8,4.137116351467425,64.46213913887743,25.0,13.854786378476042,15.338685113468063,58.330587843411536,525.7525720366887,0.3154515432220132,9.421480699790493,0.0,0.18181818181818182,4.545454545454546,16.062019005696065,20.922925094372623,20,35,30,85,0.42982273201251303,1.0,21.447340980187697,2.830567913423433,0.12003117692907249,15.230598378609459,22.5,20,79.17793935879715,58.5,At Risk,0,0,0,0,0,0
1246,SME_1246,35252.61630745629,0.2040344108385672,0.2980043046932047,0.0,24071.76729788028,25,24,9,transport,0,0.0,0,3,752378.0770826882,0.0961345586471921,5,startup,0,1,1,1,0,1,2,0,86617.17608145918,46239.46402507914,0.0658487341657209,0.0431120422324657,0.1922945254153992,35279.41076144812,32711.856825701478,17,49,34,24274.55693144694,2475,28969,162,low,3889,1432,1024,physical,32,male,master,self-employed,Kisumu,1,low,55.4,6.121032325157016,23.144245633570893,25.0,17.54989238266988,15.157344480994418,63.82826918882132,1410.1046522982515,0.8460627913789509,2.4570424880248893,0.0,0.7424242424242424,18.560606060606062,16.15410949169202,35.56077834367703,30,15,0,45,0.36821805091283105,0.7150837988826816,16.249527746932692,1.464479772972904,0.06545454545454546,10.001625579561496,22.5,10,58.75115332649419,52.0,At Risk,0,0,0,1,0,1
1247,SME_1247,50510.598832852345,0.1808915006189472,0.2100266965020226,2498.679328308798,2219.76324846635,44,10,8,tech,0,0.0,0,4,186560.86130505096,0.3164886628539043,8,growth,1,1,0,1,1,1,3,1,212698.38847689808,30809.74057075774,0.1041057495999425,0.0388948974013347,0.1169266424155004,121681.43635410542,18937.75688311526,7,48,26,20507.16719899617,603,19594,76,high,1006,1006,475,online,39,male,none,self-employed,Kisumu,1,low,50.0,5.426745018568416,33.407450274557725,25.0,19.749332587449437,15.677969249726033,65.85404685574389,1147.9681552920988,0.6887808931752594,4.210965488268137,0.0,0.8727272727272727,21.818181818181817,17.66146715168999,40.168429863047066,20,35,30,85,1.0,0.4721669980119284,22.082504970178924,22.754948694528785,0.12603648424543948,25.0,20.0,10,77.08250497017892,65.5,Stable,0,0,0,0,0,0
1248,SME_1248,38733.47765373413,0.0986790662023002,0.0661819507464237,0.0,40876.62079790604,15,16,3,services,1,203192.8070442975,0,9,261562.67456887505,0.3389034675548198,27,growth,0,1,1,0,1,1,3,1,492062.47110990447,5280.576577536381,0.1170110375976321,0.0425672986922928,0.142973523856197,68979.9413087292,19824.362464890743,2,20,12,33065.83413391624,3600,11125,438,medium,3635,1244,250,online,27,male,highschool,self-employed,Mombasa,0,low,65.9,2.960371986069006,27.512418451295563,25.0,23.345451231339407,15.293657905503517,66.59948112291194,2582.2318435822754,1.549339106149365,12.703803038518716,0.0,0.9090909090909091,22.727272727272727,17.14052952287606,41.41714135629815,20,35,30,85,0.3422283356258597,0.20096463022508038,8.1478944877641,0.9475704424108928,0.12166666666666667,8.490826687945756,7.5,20,44.138721175709854,59.5,At Risk,0,0,0,0,0,0
1249,SME_1249,55222.37076425496,0.1660297474721538,0.4229059902209109,168.0021321991876,49494.60811199373,51,48,21,agriculture,1,352487.0996146709,0,2,442312.8144046205,0.2368579698786898,19,growth,1,1,0,1,1,1,4,1,403556.1693244591,15980.95995962032,0.117240566834739,0.0331905780350041,0.1497744195100896,30911.61490779529,15031.182546178668,13,42,29,19139.953772027475,4433,54889,291,medium,3400,3400,292,online,37,female,highschool,self-employed,Mombasa,1,medium,59.0,4.980892424164614,9.983518668570976,25.0,14.427350244477227,15.80707522882848,60.21531789747032,1082.7915836128425,0.6496749501677055,7.307838539696997,0.0,0.7636363636363637,19.090909090909093,17.004511609798207,36.74509565087501,20,35,30,85,1.0,0.08588235294117647,16.288235294117648,1.1157249823920368,0.06564403338596887,8.478635851139467,25.0,20,69.76687114525711,61.2,Stable,0,0,0,0,0,0
1250,SME_1250,33541.220078609345,0.0199468984021198,0.3635834223665979,0.0,20343.953131233546,53,34,18,retail,0,0.0,0,1,344809.307634321,0.101820764972713,30,growth,0,1,0,1,1,1,1,0,307398.0755754799,38899.22872774367,0.0500278630638082,0.0274881858102598,0.1352595443272657,110082.29083017126,30791.090455833324,10,34,2,139.6039119736403,2292,87162,215,high,899,230,230,mobile,23,female,bachelor,self-employed,Mombasa,0,medium,37.9,0.5984069520635941,50.400091930768674,25.0,15.910414440835051,15.08530492184039,56.594126314739036,632.853209030365,0.37971192541821897,9.164785146605942,0.0,0.7727272727272727,19.318181818181817,17.294809113454686,36.992702857054724,20,35,0,55,0.25583982202447164,1.0,18.837597330367075,1.6487071053616604,0.09380453752181502,11.147784424571697,25.0,10,64.98538175493877,53.1,At Risk,0,0,1,0,0,1
1251,SME_1251,57876.31903622698,0.1922273250399975,0.1551326050704061,4936.524568132276,548.1826565771674,34,13,14,manufacturing,1,359145.1172163714,0,2,593684.3668159114,0.1122272736313201,34,growth,1,1,1,1,1,1,1,1,77796.61394053035,7342.169216980743,0.0942304444379487,0.0328054988072275,0.1582348645337024,38055.14410906105,20078.15654547923,7,5,34,5037.4770583945465,4167,85297,96,low,1003,600,600,online,42,female,none,self-employed,Other,1,low,50.6,5.766819751199925,12.053282231335919,25.0,21.12168487323985,15.875026870076239,67.76353149451602,1702.2446775360877,1.0213468065216527,1.3441873159181825,0.0,0.4166666666666667,10.416666666666668,16.83530270932595,28.27331618251427,30,35,30,95,0.5982053838484547,1.0,23.97308075772682,105.57852996956272,0.023038156947444204,25.0,25.0,20,93.97308075772682,68.6,Stable,0,0,0,0,0,0
1252,SME_1252,76608.46598695201,0.1708710926193368,0.2192139490055063,986.7887245084444,8489.631977547368,77,38,3,retail,1,486700.2874475233,0,4,351083.80669335066,0.0,31,growth,1,1,0,0,1,1,1,1,56578.5107000252,49687.52492156519,0.0519130299792433,0.0219437072235636,0.1344174648664895,137570.49711876293,47480.81332479902,11,8,36,32590.77240666165,125,13970,368,medium,4540,1751,1751,online,42,female,none,employed,Mombasa,1,low,54.1,5.126132778580104,28.98655777418855,25.0,19.519651274862344,16.28094027175413,65.92672432519657,994.9151426876884,0.5969490856126131,0.7385412300209964,6.536469249475091,0.42105263157894735,10.526315789473683,17.31165070267021,34.9713848272316,10,35,30,75,0.38568281938325993,1.0,20.785242290748897,9.023767601417747,2.944,25.0,7.5,20,73.2852422907489,61.5,Stable,0,0,0,0,0,0
1253,SME_1253,31999.87948789849,0.1947062118050171,0.2299861782072839,14546.23340998722,32626.343887520943,8,18,17,tech,1,273369.1948887539,0,6,405092.60314171406,0.1407872524758647,25,growth,1,1,1,1,1,1,4,1,97361.70613357124,45405.76866701318,0.0990228070293121,0.0285058093268494,0.2262514653485064,11324.020656104633,44706.600104216974,10,44,11,18246.065579203936,3252,70688,198,low,2454,2454,2454,physical,23,male,master,employed,Kisumu,1,medium,56.8,5.841186354150513,21.011561914729423,25.0,19.250345544817904,15.017205294032463,65.10873719300088,3999.9849359873115,2.399990961592387,3.042564774982695,0.0,0.8148148148148148,20.37037037037037,15.474970693029872,38.24533202499263,30,35,30,95,1.0,1.0,30.0,0.9807988169994719,0.06088560885608856,7.7482861955838676,25.0,20,82.74828619558386,67.9,Stable,0,0,0,0,0,0
