sme_id,business_name,revenue,profit_margin,debt_ratio,collateral_value,marketing_spend,employee_count,staff_count,age_of_business,sector,previous_funding_received,previous_funding_amount,default_history,loan_applications_count,funding_requested_amount,expected_roi,project_duration_months,business_stage,collateral_offered,business_registration_uploaded,tax_clearance_uploaded,financial_statements_uploaded,tax_registered,tax_paid_last_year,licenses_required,licenses_up_to_date,total_payroll,cost_per_hire,nssf_contribution_percent,nhif_contribution_percent,staff_turnover_rate,bank_balance,m_pesa_balance,pending_invoices,paid_invoices,late_payments,campaign_spend,clicks,impressions,conversions,target_segment,total_customers,active_customers,repeat_customers,channels_used,owner_age,owner_gender,education_level,employment_status,location,eligible_for_funding,default_risk,business_health_score,revenue_6m_ago,customers_6m_ago,marketing_spend_6m_ago,revenue_growth_6m,revenue_velocity,customer_growth_6m,customer_velocity,customer_retention_rate,customer_activation_rate,customer_acquisition_rate,cash_runway_months,debt_capacity,reinvestment_capacity,revenue_per_employee,operational_leverage,staff_stability,customer_base_growth,market_penetration_velocity,marketing_roi,marketing_efficiency,marketing_intensity,conversion_rate,marketing_growth_potential,has_funding_track,funding_growth_boost,composite_growth_score,predicted_6m_growth_rate,predicted_6m_revenue,current_revenue_category,predicted_revenue_category,will_jump_category,growth_stage
853,SME_853,40085.93631552747,0.0726596044856235,0.3796539142341315,3128.2052622834262,42460.957234705245,73,21,22,beauty,0,0.0,0,7,230327.869177798,0.1464458016732903,18,mature,1,1,1,1,0,1,4,0,252835.98820669565,14067.05656983352,0.0521704776707424,0.0317116326635388,0.2021084698811372,105958.8571013804,28615.21472983697,1,3,8,29428.645184595098,1282,47468,81,high,3480,3040,2859,physical,24,male,none,employed,Kisumu,1,low,35.3,37235.509481857254,3352.0,42189.73506379496,0.07655130474471059,0.012758550790785098,0.03818615751789976,0.006364359586316627,0.9404605263157895,0.8735632183908046,21.333333333333332,40.28567149494457,0.6203460857658685,2912.628278122118,549.1224152811982,0.010982448305623964,0.7978915301188628,0.03818615751789976,0.006364359586316627,0.9440657706784678,0.06647815381194687,1.059248233607002,0.06318252730109204,0.9999999999999999,0,0.0,27.8,0.055,42290.66281288148,Small,Small,0,Growing
854,SME_854,96848.50330632523,0.1654378998909706,0.3223315205876536,0.0,24013.34628328137,15,33,11,beauty,0,0.0,0,2,353009.8265858471,0.2754459723330303,6,growth,0,0,1,1,1,1,1,1,356468.70700135606,10160.73522992164,0.1113873241162347,0.0360902558355142,0.1581265630098149,119256.77688082382,23175.306573585247,5,42,48,30139.13212735302,3589,83158,97,low,4284,3282,1144,mobile,41,female,bachelor,self-employed,Mombasa,1,low,68.3,91587.37289385003,4164.0,36670.231676926946,0.05744384019588451,0.009573973365980752,0.02881844380403458,0.0048030739673390966,0.3485679463741621,0.7661064425770309,20.0,17.648027001995814,0.6776684794123464,16022.41299458217,6456.566887088349,0.129131337741767,0.8418734369901851,0.02881844380403458,0.0048030739673390966,4.033111510733234,0.1616038383466375,0.24794752075134077,0.02702702702702703,0.9999999999999999,0,0.0,30.9,0.048,101497.23146502885,Small,Medium,1,Stable
855,SME_855,114470.68968846567,0.235257140661389,0.4772351574628719,3082.538913538861,43520.54142791501,62,3,19,services,0,0.0,0,7,651540.2481494287,0.0698192265269653,10,mature,1,1,1,1,0,1,4,1,272646.055509035,15585.854072949707,0.1031726480371071,0.0232864134697179,0.2437234046868432,109797.89712036143,22172.62520139553,0,44,18,48565.111903645775,2868,43129,212,high,2804,2804,2804,online,34,male,bachelor,self-employed,Nairobi,1,medium,51.2,103212.44300846478,2659.0,43326.963148171904,0.10907838582095741,0.01817973097015957,0.05453177886423467,0.00908862981070578,1.0,1.0,24.166666666666668,13.834513203082896,0.5227648425371281,26930.04714564558,1846.301446588156,0.036926028931763125,0.7562765953131568,0.05453177886423467,0.00908862981070578,2.630268051192987,0.12893064888543299,0.3801893877494497,0.07391910739191074,0.9999999999999999,0,0.0,28.7,0.043,119392.92934506969,Medium,Medium,0,Stable
856,SME_856,40836.50474648549,0.1140762544840622,0.6515481079218937,37809.69008160556,17972.251309111958,45,17,6,agriculture,1,44029.43476665645,0,5,46683.84409011139,0.2179930311811339,12,growth,1,1,1,1,1,1,3,0,447111.5161678262,34040.03120065009,0.1144641285396576,0.0484565498290879,0.0403594580822906,164633.15503496645,48493.950861440266,16,21,33,40056.39970275119,4227,2374,64,medium,4917,103,103,mobile,32,male,master,employed,Eldoret,0,medium,42.4,38563.4117864062,4776.0,13425.057709234512,0.05894429083892844,0.00982404847315474,0.029522613065326633,0.004920435510887772,1.0,0.02094773235712833,23.5,62.62840776001989,0.34845189207810634,4658.475507699693,907.477883255233,0.01814955766510466,0.9596405419177094,0.029522613065326633,0.004920435510887772,2.2721975140521944,0.11854617818489888,0.440102585191469,0.015140761769576532,1.0,1,1.0,24.4,0.032,42143.27289837303,Small,Small,0,Stable
857,SME_857,38156.57416242437,0.0997456776476678,0.4306119966882604,3741.010667809732,46335.375216954526,84,40,10,services,0,0.0,0,0,601948.5969936994,0.2481274454649719,32,growth,1,1,1,0,1,1,4,1,425903.5679440225,20645.82638830862,0.1050810105455782,0.0410424765037246,0.1464627812794599,167730.03257906804,13880.998267989393,16,48,46,13107.535346090192,1545,41633,174,low,528,528,528,mobile,49,male,none,self-employed,Kisumu,1,low,44.7,34892.795186638636,504.0,44973.51083247839,0.09353733222942019,0.015589555371570031,0.047619047619047616,0.007936507936507936,1.0,1.0,4.0,57.11551463943639,0.5693880033117396,3805.953346544511,454.24493050505197,0.00908489861010104,0.8535372187205401,0.047619047619047616,0.007936507936507936,0.823486892763146,0.06007505432852646,1.2143484113567102,0.11262135922330097,1.0,0,0.0,27.4,0.07,40827.53435379408,Small,Small,0,Growing
858,SME_858,62204.1620804612,0.1338632762373824,0.442321964470743,1921.7121482546268,34932.84900406201,72,25,20,manufacturing,1,16670.932155489434,0,6,297773.3946646747,0.2579607350137932,18,mature,1,1,1,1,1,1,2,1,110915.53240582222,44046.65001793391,0.1078325318467777,0.0312665781570029,0.1490390783361917,30674.7349923568,24911.539115532192,0,19,37,8757.897690969363,4831,10481,159,medium,3663,3663,2404,online,44,female,highschool,self-employed,Eldoret,1,low,53.6,56681.116930610544,3493.0,37104.85957504931,0.09744065482358107,0.016240109137263512,0.048668766103635845,0.00811146101727264,0.6562926562926563,1.0,28.333333333333332,10.723322475300874,0.557678035529257,8326.852931691685,863.9466955619612,0.017278933911239223,0.8509609216638083,0.048668766103635845,0.00811146101727264,1.7806781826820959,0.10226948485565057,0.5615837885393634,0.0329124404885117,1.0,1,0.2680034839778977,28.2,0.06,65936.41180528888,Small,Small,0,Growing
859,SME_859,41054.16846480212,0.2325807645852497,0.3196035036696573,1179.3978928954605,12858.856801221364,58,41,3,manufacturing,1,169243.8306829722,0,6,676094.6735919107,0.2706866783741549,32,mature,1,1,0,1,1,0,2,1,327936.3170822888,8939.500901907199,0.0575406715853925,0.0316883704949804,0.1948077671154507,121251.9496107904,11453.856664642317,15,28,28,8615.43720191112,2096,33737,362,medium,640,640,640,mobile,40,female,bachelor,self-employed,Mombasa,0,low,48.8,34372.84334762204,583.0,14672.897821370894,0.19437801666885682,0.03239633611147614,0.09777015437392796,0.016295025728987993,1.0,1.0,9.5,38.789475828027065,0.6803964963303427,9548.409890955323,707.8304907724503,0.014156609815449006,0.8051922328845493,0.09777015437392796,0.016295025728987993,3.192676386356733,0.14333392857101904,0.313216837219488,0.17270992366412213,1.0,1,1.0,33.5,0.145,47007.02289219842,Small,Small,0,Growing
860,SME_860,67990.53684452784,0.163587534166735,0.2787711369949577,11473.18160787791,28204.24608443125,92,21,22,agriculture,0,0.0,0,5,158749.72487479312,0.2571905011798248,12,growth,1,1,1,0,1,1,3,1,73491.41762963579,23736.645841621845,0.1084882316057682,0.0227145224500061,0.247544768705998,196860.3464649084,16767.66837470595,8,20,28,22725.188800679207,2986,66167,161,low,2688,393,127,online,36,female,highschool,self-employed,Other,1,medium,41.9,65192.243728471934,2632.0,23907.9343206758,0.04292371233165255,0.007153952055275425,0.02127659574468085,0.0035460992907801418,0.3231552162849873,0.14620535714285715,9.333333333333334,37.704308526601906,0.7212288630050423,11122.404269068853,739.0275743970418,0.014780551487940836,0.752455231294002,0.02127659574468085,0.0035460992907801418,2.410648972533913,0.12269025877139876,0.4148260536451588,0.053918285331547224,0.9999999999999999,0,0.0,29.6,0.037,70506.18670777537,Small,Small,0,Stable
861,SME_861,54431.33461064441,0.1128149993774681,0.2286306833992648,863.7218984036249,26651.528074412778,19,46,15,tech,1,158982.18212154572,0,0,741095.371739855,0.2719265854131251,13,growth,1,1,1,1,1,1,2,1,374259.8777507532,16563.309335409835,0.0833984703191527,0.0337076950120853,0.1503506500074563,121933.36199082006,38528.77535150053,1,44,27,19428.18869331191,2041,26197,430,medium,2795,2272,2272,online,55,female,master,self-employed,Nairobi,0,low,50.4,53041.11490619993,2759.0,31924.365539958617,0.02621022779975492,0.004368371299959153,0.013048205871692642,0.0021747009786154403,1.0,0.8128801431127013,6.0,35.37568317737507,0.7713693166007352,6140.670980214607,2864.807084770758,0.057296141695415165,0.8496493499925437,0.013048205871692642,0.0021747009786154403,2.0423344754818045,0.11126251402851436,0.4896357633898783,0.21068103870651642,1.0,1,1.0,29.9,0.098,59765.60540248756,Small,Small,0,Growing
862,SME_862,33719.31254063078,0.1838713655831627,0.1760832012428186,47552.70153133995,6894.941086516698,16,32,11,retail,0,0.0,0,4,652726.9253677186,0.1119197669137117,18,growth,1,1,0,0,1,1,3,0,381209.4141254081,44946.3582756936,0.0746105354463707,0.0401907184082225,0.1710499761062055,139191.99952262777,10667.724163836803,4,16,47,22638.09254628122,3754,78100,116,medium,4817,667,414,mobile,58,female,bachelor,self-employed,Other,1,low,58.5,33428.67029576271,4796.0,5035.45308106663,0.008694400414272788,0.0014490667357121313,0.004378648874061718,0.0007297748123436197,0.6206896551724138,0.13846792609507994,3.5,53.331949815722254,0.8239167987571814,6200.016043371244,2107.457033789424,0.042149140675788475,0.8289500238937945,0.004378648874061718,0.0007297748123436197,4.890442444326332,0.17733311127245183,0.20448047623178844,0.03090037293553543,1.0,0,0.0,31.5,0.04,35068.08504225601,Small,Small,0,Stable
863,SME_863,126018.6750839473,0.0728395495114503,0.1969478850450753,0.0,29562.145287530704,75,42,22,retail,0,0.0,0,0,971816.996222744,0.3365673684477136,21,mature,0,1,1,1,1,1,4,1,205021.01733961215,41279.61631537284,0.0607700627114231,0.0485766362133671,0.0606669617539757,172967.08142165138,34147.73961484108,7,1,48,3134.8831971118984,2805,96819,269,high,2182,1302,55,mobile,53,male,none,employed,Nairobi,1,low,49.7,124076.95816111704,2165.0,21318.773555112384,0.01564929501502514,0.0026082158358375234,0.007852193995381063,0.0013086989992301772,0.042242703533026116,0.5967002749770852,2.8333333333333335,19.722297911656952,0.8030521149549247,9179.143523144548,1680.2490011192972,0.03360498002238595,0.9393330382460243,0.007852193995381063,0.0013086989992301772,4.262839312176099,0.16606706743030536,0.2345854316262085,0.09590017825311943,1.0,0,0.0,31.0,0.038,130807.3847371373,Medium,Medium,0,Stable
864,SME_864,153317.1197062317,0.1976951657310063,0.0974166053485525,4381.411439812139,15739.281185847898,8,13,2,manufacturing,0,0.0,0,0,913010.6559929852,0.0815436312900939,6,growth,1,1,1,1,1,1,1,1,403967.2178142492,49293.88322505431,0.05004687678105,0.0394275915359488,0.1643382893306854,173987.36743560713,7352.577562954464,0,33,23,10103.84740772915,4453,81015,4,medium,4375,929,929,online,53,female,highschool,self-employed,Other,1,low,55.5,115311.77066743927,3756.0,14970.541489102594,0.32958776730955225,0.05493129455159204,0.16480298189563367,0.027467163649272278,1.0,0.21234285714285714,103.16666666666667,14.193322599278458,0.9025833946514475,30310.053389724006,19164.63996327896,0.38329279926557924,0.8356617106693146,0.16480298189563367,0.027467163649272278,9.741049663950855,0.2374072818378692,0.10265834119507114,0.0008982708286548395,1.0,0,0.0,45.2,0.078,165275.85504331777,Medium,Medium,0,Growing
865,SME_865,40357.179342313866,0.1786025115391237,0.2886192823972465,2929.9111223586037,2617.438340480121,33,30,24,transport,0,0.0,0,5,297636.8059357083,0.2370344489449317,33,mature,1,1,1,1,1,1,1,1,343716.10291446006,10367.277722509712,0.0949840371825106,0.0395213440692218,0.1647798286568611,8352.198226989805,10338.064552404036,8,21,27,39875.045768176606,810,61353,374,medium,1980,1980,1980,physical,57,male,phd,self-employed,Kisumu,1,low,54.3,38574.776719802845,1935.0,2623.480261736368,0.046206427465748684,0.007701071244291448,0.023255813953488372,0.003875968992248062,1.0,1.0,7.5,5.557453642890467,0.7113807176027536,7207.893589172098,1222.9448285549656,0.02445889657109931,0.8352201713431389,0.023255813953488372,0.003875968992248062,15.418578813555197,0.2798413548119792,0.06485682059885137,0.4617283950617284,1.0,0,0.0,31.6,0.105,44594.683173256824,Small,Small,0,Growing
866,SME_866,43175.08035296193,0.1284534070202781,0.0472998634160419,13988.484191516758,47432.80788532824,74,9,6,beauty,1,383197.21666675445,0,7,46770.24127092824,0.1319108426780116,28,growth,1,1,1,1,0,1,4,1,276822.82768013375,40200.96282948536,0.1008215480510278,0.0435924174466851,0.121490203168188,51689.330896749765,2131.572172826472,13,49,41,37880.06213521192,4914,37926,35,medium,2961,2961,1998,physical,57,male,highschool,self-employed,Mombasa,1,low,49.5,40148.84799500762,2853.0,39326.38334242142,0.07537532230888942,0.012562553718148238,0.03785488958990536,0.006309148264984227,0.6747720364741642,1.0,18.0,14.958879787947115,0.9527001365839581,5545.9861697122315,583.4470317967829,0.011668940635935657,0.878509796831812,0.03785488958990536,0.006309148264984227,0.9102366542866357,0.06472271371510965,1.098615393360217,0.007122507122507123,1.0,1,1.0,32.7,0.157,49953.567968376956,Small,Small,0,Rapid Growth
867,SME_867,56613.82494120262,0.0912989941086938,0.3286374786215565,0.0,32074.51845321439,18,23,17,manufacturing,0,0.0,0,0,662261.1898895226,0.0282186267915344,8,growth,0,1,0,1,1,1,1,1,254872.64936893783,10663.77146368412,0.077166212117033,0.0352941516713634,0.1649291134034503,173261.25130755862,31892.76477460065,16,5,43,19665.58748815228,3365,20268,125,high,1228,1076,506,mobile,45,female,master,self-employed,Other,0,low,55.4,53432.162669038014,1192.0,26313.026133261712,0.059545826207185557,0.00992430436786426,0.030201342281879196,0.005033557046979866,0.47026022304832715,0.8762214983713354,6.0,43.48492961821094,0.6713625213784435,5168.78526977748,3145.212496733479,0.06290424993466957,0.8350708865965497,0.030201342281879196,0.005033557046979866,1.765071704000251,0.10170665673687021,0.566549221617264,0.03714710252600297,1.0,0,0.0,29.2,0.092,61822.29683579326,Small,Small,0,Growing
868,SME_868,57979.08609511692,0.0879323354401579,0.2945504087936487,889.8139566570995,43845.94659354235,35,20,18,manufacturing,1,442236.6867251362,1,1,610829.6412245791,0.1429890148999503,35,mature,1,1,1,0,1,1,3,1,99113.227199712,11976.060870330744,0.0614971059247785,0.0209641665226445,0.1624543969089538,135084.63085538847,49525.70389717201,4,24,11,19523.176893144657,2710,12114,245,medium,4425,267,267,physical,21,male,master,self-employed,Mombasa,0,medium,46.0,55313.87183329611,4321.0,52272.12702255584,0.04818346959788294,0.008030578266313823,0.02406850266142097,0.004011417110236828,1.0,0.06033898305084746,17.333333333333332,38.2090192556054,0.7054495912063513,5098.236447029616,1656.5453170033406,0.03313090634006681,0.8375456030910462,0.02406850266142097,0.004011417110236828,1.3223362841858706,0.08425736980203183,0.7562372839339238,0.09040590405904059,0.9999999999999999,1,1.0,28.8,0.102,63892.952876818854,Small,Small,0,Growing
869,SME_869,68997.04175984001,0.1874372135442137,0.3220402947580031,1353.11862558399,33802.80025066266,43,47,4,tech,1,29717.806589203432,0,4,46880.19339111714,0.188154994353455,29,startup,1,1,1,1,1,1,4,1,288996.7906925284,6763.604673185202,0.0601196083660336,0.0466957242452348,0.2308753903402471,128182.62878411693,33167.29174285104,7,1,18,44191.1604283501,1457,81606,351,medium,1878,1710,131,physical,53,male,master,employed,Other,1,medium,56.0,60376.20234761924,1753.0,37781.621610064234,0.142785386907673,0.023797564484612167,0.0713063320022818,0.011884388667046967,0.07660818713450293,0.9105431309904153,20.833333333333332,28.06205884975474,0.6779597052419969,12932.613250258162,1604.5823665079072,0.032091647330158145,0.7691246096597529,0.0713063320022818,0.011884388667046967,2.0411634908408933,0.11122401694470321,0.4899166600261072,0.24090597117364448,1.0,1,0.4307113150248246,31.6,0.119,77207.68972926096,Small,Small,0,Growing
870,SME_870,182985.93046941352,0.2360286351742343,0.2216802644970011,410.13191340980944,17849.184607005645,50,7,23,services,0,0.0,0,7,140223.9786185408,0.3386908834059676,14,growth,1,1,1,1,1,1,3,1,120244.97834558388,25911.854112652567,0.0617766446378468,0.0320741410845309,0.1119676272430485,172689.1076169715,46242.740077177456,16,42,5,9093.826949777387,3245,83422,264,high,849,849,849,online,57,female,none,self-employed,Eldoret,1,low,49.8,178715.79856575158,839.0,24267.08925054282,0.023893421499000318,0.003982236916500053,0.011918951132300357,0.001986491855383393,1.0,1.0,1.6666666666666667,14.357290561029917,0.7783197355029989,43189.91942478301,3659.7186093882706,0.07319437218776541,0.8880323727569515,0.011918951132300357,0.001986491855383393,10.251780935561234,0.24205264215046748,0.09754402735345367,0.08135593220338982,0.9999999999999999,0,0.0,32.7,0.059,193782.1003671089,Medium,Medium,0,Growing
871,SME_871,46455.1298674135,0.1053884577079843,0.7615290555270755,0.0,25634.40361644057,3,31,9,manufacturing,1,106190.82194874992,0,3,593007.6704452658,0.3819672571305543,10,growth,0,1,1,1,1,1,1,0,345213.70819693763,10664.677456211117,0.0539345814541851,0.0495399424289029,0.1056572543185623,162277.26868879446,26793.98740459265,11,16,1,17860.72600505354,1832,83137,108,high,2662,1908,1908,online,55,female,none,self-employed,Other,0,medium,45.5,38589.0262710073,2416.0,23695.780979416133,0.20384301850902525,0.03397383641817087,0.10182119205298014,0.01697019867549669,1.0,0.7167543200601052,41.0,48.839710051314704,0.2384709444729245,4895.8344893508265,15485.043289137835,0.3097008657827567,0.8943427456814377,0.10182119205298014,0.01697019867549669,1.8122180863852673,0.10339735265546748,0.5518099656507929,0.05895196506550218,0.9999999999999999,1,1.0,28.6,0.104,51286.46337362451,Small,Small,0,Growing
872,SME_872,38467.076528182086,0.1820870692486039,0.504017385027047,8102.6125458811,33787.33801735885,91,30,10,retail,1,443276.9850914814,0,4,913590.718762622,0.1870359290754395,11,growth,1,1,1,1,1,0,3,0,317621.28481075907,20675.76970616469,0.0751753550678654,0.0321913361040601,0.1074332204666492,151513.36777910238,34334.03462147692,18,8,49,38173.80020065688,3273,75395,162,low,1202,1202,720,physical,53,male,master,self-employed,Nairobi,0,medium,48.8,34406.86685159077,1135.0,29812.56111416575,0.11800579500901563,0.019667632501502604,0.059030837004405284,0.009838472834067547,0.5990016638935108,1.0,11.166666666666666,57.976041594246595,0.49598261497295304,7004.357227578437,422.7151266833196,0.008454302533666393,0.8925667795333508,0.059030837004405284,0.009838472834067547,1.138505688385955,0.07601073086700447,0.8783443158880369,0.04949587534372136,1.0,1,1.0,27.3,0.097,42198.38295141575,Small,Small,0,Growing
873,SME_873,34380.74830936828,0.0039081086978551,0.1133186249872915,393.5119922332066,48012.616260071874,59,33,21,retail,0,0.0,0,9,908370.2709831388,0.0610971179396819,3,growth,1,1,1,1,1,1,2,0,180738.8991444502,17428.96886666534,0.093131297472267,0.0400500350086664,0.1282312484532764,14233.800226812047,46351.11529749624,7,19,38,28729.32937860415,3662,97664,408,low,2206,2206,1034,mobile,23,male,bachelor,employed,Eldoret,0,medium,54.3,34806.32965297384,2193.0,65769.36727384827,-0.012227125004236115,-0.002037854167372686,0.005927952576379389,0.0009879920960632314,0.46872166817769717,1.0,2.1666666666666665,21.14610711057725,0.8866813750127085,134.3637015066092,582.7245476164115,0.01165449095232823,0.8717687515467236,0.005927952576379389,0.0009879920960632314,0.7160773768947873,0.05400410914797114,1.3964971276378269,0.11141452758055707,1.0,0,0.0,29.3,0.036,35618.45524850554,Small,Small,0,Stable
